id,platform,text,timestamp
973,X,Mi glad fi see di Reggae Boyz win dem match in Negril!,2025-10-17 20:14:00
974,Instagram,Di bus never show up again in Kingston 😩,2025-10-17 14:00:00
975,X,PM's speech today was inspiring about Ocho Rios 🙌,2025-10-16 12:06:00
976,X,"Water shortage again in St. Catherine, people a suffer.",2025-10-15 23:39:00
977,YouTube,Government needs to do more for the people in Mandeville 😠,2025-10-15 18:35:00
978,YouTube,Did you see that crazy goal last night for Montego Bay ⚽,2025-10-15 15:40:00
979,Instagram,Di bus never show up again in Portmore 😩,2025-10-17 10:55:00
980,YouTube,"Di road dem a bad shape in St. Ann, we need fix it.",2025-10-16 11:52:00
981,X,Hope the new law improves public services about Spanish Town 📜,2025-10-18 00:00:00
982,X,"Crime rates are going up in Spanish Town, stay safe out there 🚨",2025-10-17 13:06:00
983,X,Mi hungry fi some jerk chicken in Negril 🍗,2025-10-17 15:24:00
984,X,Street food a sell out fast in Kingston 🌮,2025-10-17 08:03:00
985,X,Street food a sell out fast in Kingston 🌮,2025-10-15 15:24:00
986,Instagram,"Budget proposals are out, what do you think about Mandeville? 💰",2025-10-18 00:26:00
987,X,"Crime rates are going up in Spanish Town, stay safe out there 🚨",2025-10-17 03:55:00
988,X,"Crime rates are going up in Spanish Town, stay safe out there 🚨",2025-10-15 10:48:00
989,X,"Taxes keep going up, when will it stop in Portmore? 💸",2025-10-16 02:16:00
990,YouTube,Mi hungry fi some jerk chicken in Mandeville 🍗,2025-10-17 23:47:00
991,YouTube,Government needs to do more for the people in Spanish Town 😠,2025-10-16 15:10:00
992,X,Can’t believe another shooting happened in Mandeville 😡,2025-10-16 19:42:00
993,Instagram,Street food a sell out fast in St. Catherine 🌮,2025-10-17 03:56:00
994,X,"New album by Reggae Soul just dropped, it's fire 🔥",2025-10-16 00:29:00
995,Instagram,Our team won the championship in Negril! 🏆,2025-10-15 04:30:00
996,X,PM's speech today was inspiring about St. Ann 🙌,2025-10-15 04:52:00
997,X,"Mi seh, di vibes at di concert in Ocho Rios did wicked! 🎵",2025-10-16 06:19:00
998,YouTube,Government needs to do more for the people in Ocho Rios 😠,2025-10-15 00:39:00
999,X,"Di road dem a bad shape in Negril, we need fix it.",2025-10-15 02:50:00
1000,X,PM's speech today was inspiring about Spanish Town 🙌,2025-10-15 18:44:00
