id,platform,text,timestamp
975,YouTube,Our team won the championship in Spanish Town! 🏆,2025-10-12 23:38:00
976,X,"Crime rates are going up in Kingston, stay safe out there 🚨",2025-10-12 00:49:00
977,X,"New album by Vibes Galore just dropped, it's fire 🔥",2025-10-15 00:06:00
978,X,Street food a sell out fast in Spanish Town 🌮,2025-10-10 01:23:00
979,Instagram,Di rain mash up di road dem in Montego Bay 🌧️,2025-10-12 13:24:00
980,Instagram,"Water shortage again in St. Ann, people a suffer.",2025-10-13 16:31:00
981,Instagram,"Crime rates are going up in Portmore, stay safe out there 🚨",2025-10-11 22:20:00
982,YouTube,Street food a sell out fast in St. Catherine 🌮,2025-10-12 08:20:00
983,X,Training hard for the upcoming marathon in St. Catherine 🏃‍♂️,2025-10-13 23:55:00
984,X,Mi glad fi see di Reggae Boyz win dem match in Negril!,2025-10-12 15:14:00
985,Instagram,"That movie 'Sunset Drive' was epic, totally worth it 🎬",2025-10-10 08:28:00
986,YouTube,Di power cut last night was rough in Montego Bay ⚡,2025-10-11 16:03:00
987,Instagram,Mi proud a di new youth program in St. Ann 🇯🇲,2025-10-12 10:17:00
988,YouTube,Did you see that crazy goal last night for Spanish Town ⚽,2025-10-13 08:29:00
989,YouTube,Di bus never show up again in Montego Bay 😩,2025-10-13 00:58:00
990,YouTube,"Cost of living is ridiculous in Kingston, people a struggle 😓",2025-10-11 22:17:00
991,X,Street food a sell out fast in Spanish Town 🌮,2025-10-14 16:32:00
992,X,"New album by Reggae Soul just dropped, it's fire 🔥",2025-10-10 23:20:00
993,YouTube,Our team won the championship in Portmore! 🏆,2025-10-14 17:14:00
994,YouTube,Mi hungry fi some jerk chicken in Portmore 🍗,2025-10-14 15:23:00
995,X,Mi cyaan wait fi di next music festival in St. Ann! 🎶,2025-10-11 13:38:00
996,Instagram,The Prime Minister announced new policies today in Montego Bay 🇯🇲,2025-10-14 15:21:00
997,X,"Taxes keep going up, when will it stop in Montego Bay? 💸",2025-10-14 05:40:00
998,X,Mi hungry fi some jerk chicken in Kingston 🍗,2025-10-10 18:45:00
999,X,"Crime rates are going up in Kingston, stay safe out there 🚨",2025-10-13 08:24:00
1000,Instagram,Our team won the championship in St. Catherine! 🏆,2025-10-10 17:09:00
1001,YouTube,Did you see that crazy goal last night for Mandeville ⚽,2025-10-14 01:49:00
1002,YouTube,Di rain mash up di road dem in St. Catherine 🌧️,2025-10-10 01:51:00
1003,X,Mi see long queue fi di clinic in Spanish Town 🏥,2025-10-11 18:19:00
1004,X,Di local festival in Kingston was pure vibes! 🎉,2025-10-13 00:28:00
1005,YouTube,Street food a sell out fast in Spanish Town 🌮,2025-10-12 03:40:00
1006,Instagram,"Budget proposals are out, what do you think about Mandeville? 💰",2025-10-13 13:10:00
1007,Instagram,Di bus never show up again in Portmore 😩,2025-10-14 03:58:00
1008,Instagram,"New album by Island Nights just dropped, it's fire 🔥",2025-10-14 19:54:00
1009,YouTube,Di rain mash up di road dem in St. Catherine 🌧️,2025-10-11 15:12:00
1010,X,PM's speech today was inspiring about Mandeville 🙌,2025-10-10 12:03:00
1011,X,"Taxes keep going up, when will it stop in Portmore? 💸",2025-10-10 00:46:00
1012,Instagram,"Water shortage again in Portmore, people a suffer.",2025-10-12 21:41:00
1013,YouTube,Government needs to do more for the people in St. Catherine 😠,2025-10-10 07:54:00
1014,X,Di stock market in St. Ann a rise 📈,2025-10-12 12:59:00
1015,X,Our team won the championship in St. Ann! 🏆,2025-10-14 23:29:00
1016,X,Di stock market in Montego Bay a rise 📈,2025-10-12 10:51:00
1017,Instagram,Did you see that crazy goal last night for St. Ann ⚽,2025-10-11 09:04:00
1018,Instagram,Mi glad fi see di Reggae Boyz win dem match in Negril!,2025-10-12 13:47:00
1019,YouTube,"Di road dem a bad shape in St. Ann, we need fix it.",2025-10-14 11:36:00
1020,YouTube,Did you see that crazy goal last night for St. Catherine ⚽,2025-10-12 19:26:00
1021,Instagram,Mi cyaan wait fi di next music festival in Mandeville! 🎶,2025-10-13 14:44:00
1022,X,Mi cyaan believe how high di rent dem a go in Mandeville 💸,2025-10-12 01:53:00
1023,Instagram,Gas prices are killing me today in St. Ann 😤,2025-10-14 04:28:00
1024,YouTube,Di bus never show up again in Mandeville 😩,2025-10-11 23:06:00
1025,X,Gas prices are killing me today in Mandeville 😤,2025-10-13 00:40:00
1026,X,"Di road dem a bad shape in Negril, we need fix it.",2025-10-10 01:03:00
1027,YouTube,Di bus never show up again in St. Catherine 😩,2025-10-12 02:46:00
1028,Instagram,Di local festival in St. Ann was pure vibes! 🎉,2025-10-13 15:50:00
1029,Instagram,"Di road dem a bad shape in Montego Bay, we need fix it.",2025-10-11 04:16:00
1030,Instagram,Our team won the championship in Portmore! 🏆,2025-10-14 07:51:00
1031,X,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-12 00:23:00
1032,YouTube,Our team won the championship in Ocho Rios! 🏆,2025-10-13 11:06:00
1033,X,Mi glad fi see di Reggae Boyz win dem match in Spanish Town!,2025-10-13 23:13:00
1034,Instagram,Government needs to do more for the people in Ocho Rios 😠,2025-10-10 20:12:00
1035,YouTube,"Mi seh, di vibes at di concert in St. Ann did wicked! 🎵",2025-10-10 10:02:00
1036,X,Mi cyaan believe how high di rent dem a go in St. Ann 💸,2025-10-11 19:16:00
1037,X,Can’t believe another shooting happened in Spanish Town 😡,2025-10-10 18:31:00
1038,X,"Di road dem a bad shape in St. Catherine, we need fix it.",2025-10-12 20:55:00
1039,X,"Water shortage again in Spanish Town, people a suffer.",2025-10-10 02:17:00
1040,YouTube,Di stock market in Ocho Rios a rise 📈,2025-10-14 02:44:00
1041,X,"Mi seh, di vibes at di concert in St. Ann did wicked! 🎵",2025-10-10 04:12:00
1042,Instagram,"Di road dem a bad shape in Mandeville, we need fix it.",2025-10-14 07:04:00
1043,X,Mi cyaan wait fi di next music festival in Montego Bay! 🎶,2025-10-10 10:29:00
1044,YouTube,Di local festival in Montego Bay was pure vibes! 🎉,2025-10-14 05:53:00
1045,YouTube,"New album by Reggae Soul just dropped, it's fire 🔥",2025-10-10 03:35:00
1046,YouTube,Our team won the championship in Spanish Town! 🏆,2025-10-14 23:18:00
1047,Instagram,"Crime rates are going up in Kingston, stay safe out there 🚨",2025-10-10 21:17:00
1048,Instagram,Mi cyaan wait fi di next music festival in Negril! 🎶,2025-10-12 09:19:00
1049,Instagram,"That movie 'Kingston Nights' was epic, totally worth it 🎬",2025-10-12 02:34:00
1050,X,PM's speech today was inspiring about Negril 🙌,2025-10-10 01:24:00
1051,Instagram,Di rain mash up di road dem in Negril 🌧️,2025-10-10 12:07:00
1052,X,Mi see long queue fi di clinic in Negril 🏥,2025-10-14 02:56:00
1053,YouTube,Mi see long queue fi di clinic in Montego Bay 🏥,2025-10-13 20:23:00
1054,YouTube,Mi cyaan believe how high di rent dem a go in St. Ann 💸,2025-10-12 03:59:00
1055,X,Gas prices are killing me today in Montego Bay 😤,2025-10-13 19:57:00
1056,Instagram,The Prime Minister announced new policies today in Kingston 🇯🇲,2025-10-13 09:37:00
1057,YouTube,Government needs to do more for the people in Mandeville 😠,2025-10-14 18:47:00
1058,Instagram,Street food a sell out fast in Portmore 🌮,2025-10-14 04:17:00
1059,YouTube,Mi glad fi see di Reggae Boyz win dem match in Montego Bay!,2025-10-14 08:10:00
1060,YouTube,"Water shortage again in Ocho Rios, people a suffer.",2025-10-13 13:00:00
1061,X,"Cost of living is ridiculous in St. Catherine, people a struggle 😓",2025-10-14 16:15:00
1062,YouTube,"Water shortage again in St. Ann, people a suffer.",2025-10-13 08:36:00
1063,X,Government needs to do more for the people in St. Catherine 😠,2025-10-13 01:18:00
1064,X,Di rain mash up di road dem in Montego Bay 🌧️,2025-10-13 09:58:00
1065,YouTube,Mi proud a di new youth program in St. Catherine 🇯🇲,2025-10-12 01:14:00
1066,YouTube,Di bus never show up again in St. Ann 😩,2025-10-14 16:17:00
1067,YouTube,Mi hungry fi some jerk chicken in St. Catherine 🍗,2025-10-13 14:55:00
1068,YouTube,Mi see long queue fi di clinic in Negril 🏥,2025-10-10 06:36:00
1069,X,"Mi seh, di vibes at di concert in Negril did wicked! 🎵",2025-10-11 11:15:00
1070,X,"Taxes keep going up, when will it stop in Kingston? 💸",2025-10-13 09:27:00
1071,YouTube,Mi glad fi see di Reggae Boyz win dem match in Portmore!,2025-10-11 03:24:00
1072,YouTube,"Mi seh, di vibes at di concert in Montego Bay did wicked! 🎵",2025-10-14 15:24:00
1073,X,The Prime Minister announced new policies today in Negril 🇯🇲,2025-10-10 02:31:00
1074,X,Di rain mash up di road dem in Montego Bay 🌧️,2025-10-10 21:05:00
1075,YouTube,Mi cyaan believe how high di rent dem a go in Montego Bay 💸,2025-10-12 10:08:00
1076,YouTube,"Mi seh, di vibes at di concert in Montego Bay did wicked! 🎵",2025-10-10 01:46:00
1077,YouTube,Mi proud a di new youth program in Kingston 🇯🇲,2025-10-12 00:55:00
1078,Instagram,Street food a sell out fast in Montego Bay 🌮,2025-10-14 09:34:00
1079,Instagram,Government needs to do more for the people in St. Catherine 😠,2025-10-10 04:54:00
1080,X,Can’t believe another shooting happened in Kingston 😡,2025-10-10 02:53:00
1081,YouTube,"That movie 'Kingston Nights' was epic, totally worth it 🎬",2025-10-13 05:20:00
1082,Instagram,Mi cyaan wait fi di next music festival in Kingston! 🎶,2025-10-10 14:49:00
1083,X,Can’t believe another shooting happened in Negril 😡,2025-10-12 17:57:00
1084,Instagram,Mi glad fi see di Reggae Boyz win dem match in Portmore!,2025-10-13 05:31:00
1085,YouTube,Hope the new law improves public services about St. Catherine 📜,2025-10-14 15:19:00
1086,YouTube,Mi glad fi see di Reggae Boyz win dem match in Portmore!,2025-10-14 11:45:00
1087,X,"Taxes keep going up, when will it stop in Ocho Rios? 💸",2025-10-14 12:18:00
1088,X,Di power cut last night was rough in Negril ⚡,2025-10-14 04:41:00
1089,X,"That movie 'Kingston Nights' was epic, totally worth it 🎬",2025-10-11 05:56:00
1090,YouTube,Di local festival in Portmore was pure vibes! 🎉,2025-10-11 23:05:00
1091,X,Di rain mash up di road dem in Negril 🌧️,2025-10-14 18:41:00
1092,YouTube,"Cost of living is ridiculous in Negril, people a struggle 😓",2025-10-15 00:25:00
1093,YouTube,Mi cyaan believe how high di rent dem a go in St. Catherine 💸,2025-10-10 18:09:00
1094,X,Gas prices are killing me today in Mandeville 😤,2025-10-14 16:58:00
1095,Instagram,The Prime Minister announced new policies today in Spanish Town 🇯🇲,2025-10-14 07:26:00
1096,Instagram,The Prime Minister announced new policies today in Ocho Rios 🇯🇲,2025-10-14 18:37:00
1097,Instagram,"That movie 'Fast Waves' was epic, totally worth it 🎬",2025-10-14 07:33:00
1098,X,"Cost of living is ridiculous in Portmore, people a struggle 😓",2025-10-11 20:19:00
1099,YouTube,Can’t believe another shooting happened in Kingston 😡,2025-10-11 01:15:00
1100,X,Di local festival in Montego Bay was pure vibes! 🎉,2025-10-14 17:58:00
1101,Instagram,Mi cyaan wait fi di next music festival in Kingston! 🎶,2025-10-11 20:44:00
1102,X,Government needs to do more for the people in Mandeville 😠,2025-10-13 05:51:00
1103,YouTube,Mi hungry fi some jerk chicken in Kingston 🍗,2025-10-14 07:00:00
1104,YouTube,"Taxes keep going up, when will it stop in St. Catherine? 💸",2025-10-12 18:11:00
1105,X,Mi cyaan believe how high di rent dem a go in St. Ann 💸,2025-10-10 23:21:00
1106,Instagram,Di bus never show up again in Montego Bay 😩,2025-10-13 16:16:00
1107,Instagram,"Crime rates are going up in Portmore, stay safe out there 🚨",2025-10-11 00:50:00
1108,X,"Budget proposals are out, what do you think about Portmore? 💰",2025-10-13 14:32:00
1109,YouTube,"Crime rates are going up in Montego Bay, stay safe out there 🚨",2025-10-14 05:59:00
1110,X,Gas prices are killing me today in Mandeville 😤,2025-10-11 11:52:00
1111,X,"New album by Rising Sun just dropped, it's fire 🔥",2025-10-13 11:20:00
1112,YouTube,Hope the new law improves public services about St. Ann 📜,2025-10-13 09:58:00
1113,Instagram,"Budget proposals are out, what do you think about St. Catherine? 💰",2025-10-10 09:44:00
1114,YouTube,"Taxes keep going up, when will it stop in Ocho Rios? 💸",2025-10-13 00:03:00
1115,YouTube,Di stock market in St. Catherine a rise 📈,2025-10-11 19:37:00
1116,YouTube,Street food a sell out fast in Montego Bay 🌮,2025-10-12 05:17:00
1117,YouTube,Government needs to do more for the people in Ocho Rios 😠,2025-10-11 10:41:00
1118,YouTube,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-13 05:17:00
1119,X,Mi cyaan believe how high di rent dem a go in St. Ann 💸,2025-10-10 19:24:00
1120,YouTube,"That movie 'Sunset Drive' was epic, totally worth it 🎬",2025-10-10 07:39:00
1121,Instagram,Mi cyaan believe how high di rent dem a go in St. Ann 💸,2025-10-10 15:22:00
1122,YouTube,"Water shortage again in Montego Bay, people a suffer.",2025-10-11 03:32:00
1123,X,Mi proud a di new youth program in Spanish Town 🇯🇲,2025-10-10 09:56:00
1124,X,Government needs to do more for the people in Portmore 😠,2025-10-11 15:14:00
1125,Instagram,"Taxes keep going up, when will it stop in Ocho Rios? 💸",2025-10-14 15:22:00
1126,Instagram,"Taxes keep going up, when will it stop in Montego Bay? 💸",2025-10-10 21:36:00
1127,Instagram,Di rain mash up di road dem in Montego Bay 🌧️,2025-10-10 17:58:00
1128,Instagram,Hope the new law improves public services about St. Catherine 📜,2025-10-12 03:52:00
1129,X,Di local festival in Montego Bay was pure vibes! 🎉,2025-10-12 06:14:00
1130,Instagram,Our team won the championship in Spanish Town! 🏆,2025-10-11 06:37:00
1131,YouTube,"Crime rates are going up in Spanish Town, stay safe out there 🚨",2025-10-12 17:40:00
1132,YouTube,Di rain mash up di road dem in St. Catherine 🌧️,2025-10-14 22:52:00
1133,X,Gas prices are killing me today in Montego Bay 😤,2025-10-10 03:04:00
1134,YouTube,PM's speech today was inspiring about Kingston 🙌,2025-10-11 00:15:00
1135,X,Gas prices are killing me today in Ocho Rios 😤,2025-10-11 17:53:00
1136,X,"Cost of living is ridiculous in Montego Bay, people a struggle 😓",2025-10-13 04:27:00
1137,YouTube,Can’t believe another shooting happened in Negril 😡,2025-10-14 18:58:00
1138,YouTube,"That movie 'Fast Waves' was epic, totally worth it 🎬",2025-10-10 06:17:00
1139,Instagram,"Crime rates are going up in Kingston, stay safe out there 🚨",2025-10-13 12:44:00
1140,Instagram,Street food a sell out fast in Mandeville 🌮,2025-10-13 12:07:00
1141,Instagram,"Mi seh, di vibes at di concert in Spanish Town did wicked! 🎵",2025-10-11 17:45:00
1142,Instagram,Mi hungry fi some jerk chicken in St. Catherine 🍗,2025-10-12 12:50:00
1143,X,Street food a sell out fast in Montego Bay 🌮,2025-10-14 04:12:00
1144,Instagram,"New album by Island Nights just dropped, it's fire 🔥",2025-10-10 11:10:00
1145,Instagram,Di local festival in Negril was pure vibes! 🎉,2025-10-11 22:22:00
1146,YouTube,Can’t believe another shooting happened in St. Ann 😡,2025-10-12 08:06:00
1147,YouTube,PM's speech today was inspiring about Negril 🙌,2025-10-13 09:51:00
1148,Instagram,Mi cyaan wait fi di next music festival in St. Catherine! 🎶,2025-10-14 19:41:00
1149,YouTube,Mi glad fi see di Reggae Boyz win dem match in Montego Bay!,2025-10-12 20:00:00
1150,Instagram,Can’t believe another shooting happened in Spanish Town 😡,2025-10-14 07:45:00
1151,X,"New album by Reggae Soul just dropped, it's fire 🔥",2025-10-12 19:47:00
1152,X,"Crime rates are going up in Negril, stay safe out there 🚨",2025-10-10 11:59:00
1153,YouTube,Di stock market in Montego Bay a rise 📈,2025-10-10 17:07:00
1154,YouTube,The Prime Minister announced new policies today in Portmore 🇯🇲,2025-10-10 14:48:00
1155,X,Mi cyaan believe how high di rent dem a go in Montego Bay 💸,2025-10-10 05:21:00
1156,X,"Cost of living is ridiculous in St. Ann, people a struggle 😓",2025-10-13 05:31:00
1157,X,Mi proud a di new youth program in Montego Bay 🇯🇲,2025-10-10 03:24:00
1158,Instagram,"New album by Rising Sun just dropped, it's fire 🔥",2025-10-11 12:27:00
1159,Instagram,PM's speech today was inspiring about St. Catherine 🙌,2025-10-12 19:09:00
1160,X,"Cost of living is ridiculous in Mandeville, people a struggle 😓",2025-10-11 07:40:00
1161,YouTube,Government needs to do more for the people in Mandeville 😠,2025-10-13 22:29:00
1162,YouTube,PM's speech today was inspiring about Spanish Town 🙌,2025-10-14 18:47:00
1163,Instagram,Training hard for the upcoming marathon in Negril 🏃‍♂️,2025-10-11 04:09:00
1164,YouTube,Di power cut last night was rough in St. Ann ⚡,2025-10-10 09:51:00
1165,X,"Mi seh, di vibes at di concert in St. Catherine did wicked! 🎵",2025-10-13 09:11:00
1166,X,Di local festival in Montego Bay was pure vibes! 🎉,2025-10-12 05:22:00
1167,YouTube,"Budget proposals are out, what do you think about Montego Bay? 💰",2025-10-13 15:47:00
1168,Instagram,Hope the new law improves public services about Portmore 📜,2025-10-11 01:35:00
1169,Instagram,"Taxes keep going up, when will it stop in Montego Bay? 💸",2025-10-10 17:32:00
1170,X,Di local festival in Negril was pure vibes! 🎉,2025-10-13 02:27:00
1171,X,"New album by Reggae Soul just dropped, it's fire 🔥",2025-10-14 03:49:00
1172,X,Di stock market in Negril a rise 📈,2025-10-10 06:43:00
1173,X,Mi hungry fi some jerk chicken in Negril 🍗,2025-10-11 20:52:00
1174,X,Hope the new law improves public services about Mandeville 📜,2025-10-12 01:20:00
1175,YouTube,Gas prices are killing me today in Portmore 😤,2025-10-14 02:28:00
1176,Instagram,Gas prices are killing me today in Portmore 😤,2025-10-10 16:15:00
1177,YouTube,The Prime Minister announced new policies today in St. Catherine 🇯🇲,2025-10-13 18:32:00
1178,YouTube,Di rain mash up di road dem in Portmore 🌧️,2025-10-14 02:56:00
1179,YouTube,Training hard for the upcoming marathon in Montego Bay 🏃‍♂️,2025-10-12 07:39:00
1180,Instagram,"That movie 'Island Adventure' was epic, totally worth it 🎬",2025-10-10 06:30:00
1181,X,"New album by Rising Sun just dropped, it's fire 🔥",2025-10-11 18:57:00
1182,YouTube,"Water shortage again in Spanish Town, people a suffer.",2025-10-11 11:28:00
1183,Instagram,"Cost of living is ridiculous in Mandeville, people a struggle 😓",2025-10-13 07:21:00
1184,Instagram,Mi glad fi see di Reggae Boyz win dem match in Kingston!,2025-10-14 03:07:00
1185,X,Mi cyaan wait fi di next music festival in Negril! 🎶,2025-10-10 16:33:00
1186,YouTube,PM's speech today was inspiring about Kingston 🙌,2025-10-12 19:47:00
1187,Instagram,"Taxes keep going up, when will it stop in Ocho Rios? 💸",2025-10-13 05:42:00
1188,Instagram,"New album by Tropical Beats just dropped, it's fire 🔥",2025-10-13 18:40:00
1189,YouTube,Gas prices are killing me today in St. Catherine 😤,2025-10-12 05:11:00
1190,YouTube,Mi cyaan believe how high di rent dem a go in Kingston 💸,2025-10-11 05:27:00
1191,YouTube,Our team won the championship in Kingston! 🏆,2025-10-14 05:04:00
1192,Instagram,"Budget proposals are out, what do you think about Kingston? 💰",2025-10-13 20:52:00
1193,X,Hope the new law improves public services about Portmore 📜,2025-10-11 19:58:00
1194,YouTube,Can’t believe another shooting happened in Montego Bay 😡,2025-10-12 01:47:00
1195,YouTube,"Cost of living is ridiculous in Kingston, people a struggle 😓",2025-10-14 02:15:00
1196,X,Mi glad fi see di Reggae Boyz win dem match in Montego Bay!,2025-10-14 17:03:00
1197,X,Mi cyaan believe how high di rent dem a go in Spanish Town 💸,2025-10-12 11:25:00
1198,YouTube,"Di road dem a bad shape in Portmore, we need fix it.",2025-10-12 07:43:00
1199,X,Mi see long queue fi di clinic in Spanish Town 🏥,2025-10-11 01:47:00
1200,YouTube,Hope the new law improves public services about St. Ann 📜,2025-10-13 22:35:00
1201,X,Training hard for the upcoming marathon in Kingston 🏃‍♂️,2025-10-12 03:33:00
1202,Instagram,Hope the new law improves public services about Negril 📜,2025-10-11 00:49:00
1203,X,Mi cyaan believe how high di rent dem a go in Kingston 💸,2025-10-14 21:14:00
1204,Instagram,Hope the new law improves public services about St. Ann 📜,2025-10-11 19:32:00
1205,YouTube,Mi proud a di new youth program in Negril 🇯🇲,2025-10-12 21:07:00
1206,YouTube,Di stock market in Portmore a rise 📈,2025-10-12 18:51:00
1207,Instagram,Di bus never show up again in Negril 😩,2025-10-11 23:23:00
1208,Instagram,Street food a sell out fast in Mandeville 🌮,2025-10-13 08:22:00
1209,Instagram,Mi cyaan wait fi di next music festival in Montego Bay! 🎶,2025-10-10 04:07:00
1210,Instagram,"Di road dem a bad shape in St. Ann, we need fix it.",2025-10-13 12:17:00
1211,X,Our team won the championship in Mandeville! 🏆,2025-10-14 13:06:00
1212,Instagram,"New album by Rising Sun just dropped, it's fire 🔥",2025-10-11 20:48:00
1213,Instagram,Di power cut last night was rough in St. Ann ⚡,2025-10-10 10:14:00
1214,YouTube,PM's speech today was inspiring about Montego Bay 🙌,2025-10-10 23:02:00
1215,Instagram,"New album by Rising Sun just dropped, it's fire 🔥",2025-10-14 21:31:00
1216,YouTube,Street food a sell out fast in Portmore 🌮,2025-10-13 09:04:00
1217,X,Hope the new law improves public services about Mandeville 📜,2025-10-10 00:47:00
1218,Instagram,"That movie 'Island Adventure' was epic, totally worth it 🎬",2025-10-13 01:42:00
1219,YouTube,Can’t believe another shooting happened in Ocho Rios 😡,2025-10-13 12:18:00
1220,YouTube,Training hard for the upcoming marathon in Portmore 🏃‍♂️,2025-10-10 11:18:00
1221,YouTube,"Crime rates are going up in St. Catherine, stay safe out there 🚨",2025-10-14 18:08:00
1222,Instagram,Mi proud a di new youth program in Spanish Town 🇯🇲,2025-10-14 06:14:00
1223,X,"Water shortage again in St. Catherine, people a suffer.",2025-10-13 08:27:00
1224,YouTube,Di power cut last night was rough in Mandeville ⚡,2025-10-13 21:39:00
1225,Instagram,Gas prices are killing me today in St. Ann 😤,2025-10-13 15:28:00
1226,YouTube,Mi cyaan wait fi di next music festival in St. Catherine! 🎶,2025-10-13 01:41:00
1227,X,"Taxes keep going up, when will it stop in St. Catherine? 💸",2025-10-12 13:06:00
1228,Instagram,"Taxes keep going up, when will it stop in Spanish Town? 💸",2025-10-10 04:30:00
1229,X,Hope the new law improves public services about St. Catherine 📜,2025-10-12 10:25:00
1230,Instagram,Mi cyaan wait fi di next music festival in Negril! 🎶,2025-10-11 20:45:00
1231,X,Mi see long queue fi di clinic in Kingston 🏥,2025-10-10 07:16:00
1232,YouTube,The Prime Minister announced new policies today in Kingston 🇯🇲,2025-10-13 15:40:00
1233,Instagram,Hope the new law improves public services about Portmore 📜,2025-10-10 23:42:00
1234,Instagram,Di local festival in Portmore was pure vibes! 🎉,2025-10-11 21:59:00
1235,X,Did you see that crazy goal last night for Montego Bay ⚽,2025-10-12 07:52:00
1236,X,Di stock market in St. Catherine a rise 📈,2025-10-13 02:22:00
1237,X,Di local festival in Negril was pure vibes! 🎉,2025-10-13 04:45:00
1238,Instagram,Training hard for the upcoming marathon in Montego Bay 🏃‍♂️,2025-10-13 16:04:00
1239,X,"Taxes keep going up, when will it stop in Portmore? 💸",2025-10-14 20:21:00
1240,YouTube,"Cost of living is ridiculous in St. Ann, people a struggle 😓",2025-10-10 18:01:00
1241,X,Di rain mash up di road dem in Spanish Town 🌧️,2025-10-14 12:04:00
1242,X,"Taxes keep going up, when will it stop in St. Ann? 💸",2025-10-13 04:44:00
1243,Instagram,"Di road dem a bad shape in Negril, we need fix it.",2025-10-11 23:50:00
1244,X,Mi glad fi see di Reggae Boyz win dem match in Spanish Town!,2025-10-11 04:36:00
1245,YouTube,"Di road dem a bad shape in St. Catherine, we need fix it.",2025-10-14 10:07:00
1246,X,"Taxes keep going up, when will it stop in St. Catherine? 💸",2025-10-11 09:54:00
1247,YouTube,Mi cyaan believe how high di rent dem a go in St. Ann 💸,2025-10-11 06:27:00
1248,X,Di power cut last night was rough in St. Catherine ⚡,2025-10-10 20:54:00
1249,YouTube,"Water shortage again in Mandeville, people a suffer.",2025-10-11 02:23:00
1250,YouTube,Our team won the championship in Negril! 🏆,2025-10-12 01:40:00
1251,Instagram,The Prime Minister announced new policies today in St. Catherine 🇯🇲,2025-10-14 06:37:00
1252,Instagram,Street food a sell out fast in Portmore 🌮,2025-10-13 05:53:00
1253,X,"Taxes keep going up, when will it stop in Montego Bay? 💸",2025-10-10 13:28:00
1254,Instagram,"Taxes keep going up, when will it stop in St. Ann? 💸",2025-10-11 00:33:00
1255,Instagram,Government needs to do more for the people in Mandeville 😠,2025-10-10 22:18:00
1256,YouTube,"Cost of living is ridiculous in Spanish Town, people a struggle 😓",2025-10-12 20:14:00
1257,YouTube,Mi glad fi see di Reggae Boyz win dem match in Mandeville!,2025-10-11 18:58:00
1258,YouTube,The Prime Minister announced new policies today in St. Catherine 🇯🇲,2025-10-12 20:59:00
1259,Instagram,Can’t believe another shooting happened in Montego Bay 😡,2025-10-13 18:33:00
1260,X,Mi see long queue fi di clinic in Kingston 🏥,2025-10-14 01:18:00
1261,X,The Prime Minister announced new policies today in Kingston 🇯🇲,2025-10-11 03:30:00
1262,Instagram,Di bus never show up again in Mandeville 😩,2025-10-14 14:26:00
1263,X,"Mi seh, di vibes at di concert in Ocho Rios did wicked! 🎵",2025-10-14 03:17:00
1264,X,Di local festival in Negril was pure vibes! 🎉,2025-10-10 12:16:00
1265,YouTube,Mi proud a di new youth program in Portmore 🇯🇲,2025-10-11 08:56:00
1266,YouTube,Mi glad fi see di Reggae Boyz win dem match in Montego Bay!,2025-10-10 05:36:00
1267,X,"Cost of living is ridiculous in St. Catherine, people a struggle 😓",2025-10-13 11:20:00
1268,X,"Cost of living is ridiculous in St. Catherine, people a struggle 😓",2025-10-13 19:59:00
1269,X,"Taxes keep going up, when will it stop in St. Ann? 💸",2025-10-11 19:36:00
1270,YouTube,PM's speech today was inspiring about St. Catherine 🙌,2025-10-13 07:46:00
1271,Instagram,Di local festival in Spanish Town was pure vibes! 🎉,2025-10-11 16:33:00
1272,YouTube,Mi see long queue fi di clinic in St. Catherine 🏥,2025-10-10 14:06:00
1273,YouTube,PM's speech today was inspiring about Montego Bay 🙌,2025-10-12 21:51:00
1274,Instagram,Mi cyaan wait fi di next music festival in Portmore! 🎶,2025-10-14 12:06:00
1275,X,Mi cyaan believe how high di rent dem a go in Montego Bay 💸,2025-10-13 08:33:00
1276,X,Street food a sell out fast in Kingston 🌮,2025-10-13 19:02:00
1277,Instagram,Di bus never show up again in Montego Bay 😩,2025-10-14 05:25:00
1278,YouTube,Hope the new law improves public services about Kingston 📜,2025-10-12 04:20:00
1279,Instagram,Mi cyaan wait fi di next music festival in St. Catherine! 🎶,2025-10-13 04:58:00
1280,Instagram,Mi cyaan wait fi di next music festival in Spanish Town! 🎶,2025-10-14 22:35:00
1281,Instagram,Mi proud a di new youth program in Portmore 🇯🇲,2025-10-12 01:34:00
1282,YouTube,Mi cyaan wait fi di next music festival in Mandeville! 🎶,2025-10-11 20:23:00
1283,X,"Mi seh, di vibes at di concert in St. Catherine did wicked! 🎵",2025-10-12 00:34:00
1284,Instagram,The Prime Minister announced new policies today in Kingston 🇯🇲,2025-10-10 09:15:00
1285,Instagram,"New album by Tropical Beats just dropped, it's fire 🔥",2025-10-12 07:33:00
1286,YouTube,"Cost of living is ridiculous in St. Ann, people a struggle 😓",2025-10-14 08:57:00
1287,Instagram,"Taxes keep going up, when will it stop in St. Ann? 💸",2025-10-14 01:42:00
1288,Instagram,Government needs to do more for the people in St. Ann 😠,2025-10-10 12:51:00
1289,Instagram,Mi cyaan wait fi di next music festival in Portmore! 🎶,2025-10-14 23:56:00
1290,YouTube,Di rain mash up di road dem in Montego Bay 🌧️,2025-10-14 05:28:00
1291,Instagram,Di local festival in Mandeville was pure vibes! 🎉,2025-10-12 13:45:00
